id	Spalte	text	Keyword	property	Themenwert
91.24	ti	Tablettes sentimentales du bon Pamphile pendant les mois d’août, septembre, octobre et novembre, en 1789, publiées par M. Gorjy	sentimentale	isabout	sentiment
91.27	ti	Fragment d’un roman politique sur le gouvernement aristocratique	politique	isabout	politique
91.29	ti	Les charmes de l’enfance et les plaisirs de l’amour maternel, par L.F. Jauffret, ornés d’une gravure en taille-douce	amour	isabout	amour
91.33	ti	Les deux solitaires des Alpes ou histoire des malheurs du comte et du chevalier de Malmore, par Mr. L***	malheurs	isabout	malheur
91.34	ti	Emilie de Varmont ou le divorce nécessaire et les amours du curé Sévin, par l’auteur de Faublas	amour	isabout	amour
91.35	ti	Les déjeunés du village ou les aventures de l’innocence, par M. Marmontel, pour faire suite à la Veillée du même auteur	village	isabout	village
91.38	ti	Azoline ou la rose d’amour, nouvelle turque, suivie des Albigeoises, avec figure et musique gravées, par M. Mercier, musique de M. Pollet	amour	isabout	amour
91.5	ti	L’éducation d’Admete, roi de Thessalie, conte patriotique utile aux peuples et aux rois, traduit du grec	éducation	isabout	éducation
91.6	ti	Histoire des sept voyages merveilleux de Sinbad le marin	merveille	isabout	miracle
91.6	ti	Histoire des sept voyages merveilleux de Sinbad le marin	voyages	isabout	voyage
91.8	ti	Le lit de noce ou les nuits du docteur Pyrico-Proto-Patou-phlet, livre comique & cependant médicophilosophique, traduit tout nouvellement de la langue gasconne, par un berger d’Arcadie, cet ouvrage est suivi d’une dissertation politique intitulée: Les petites têtes sous de grands bonnets	politique	isabout	politique
92.11	ti	Tableau sentimental de la France depuis la Révolution, par Yorick sous le nom de Sterne, pour servir de suite au Voyage sentimental du même auteur, traduit de l’anglois par l’auteur du poëme de Souza et à’Eleonore	sentimental	isabout	sentiment
92.11	ti	Tableau sentimental de la France depuis la Révolution, par Yorick sous le nom de Sterne, pour servir de suite au Voyage sentimental du même auteur, traduit de l’anglois par l’auteur du poëme de Souza et à’Eleonore	Révolution	isabout	révolution
92.12	ti	Le commissionnaire de la ligue d’Outrc-Rhin ou le messager nocturne, contenant l’histoire de l’émigration françoise, les aventures galantes et politiques arrivées aux chevaliers françois et à leurs dames dans les pays étrangers, des instructions sur leurs projets contre-révolutionnels, et des notices sur tous les moyens tentés ou à tenter contre la Constitution, par un François qui fait sa confession générale et qui rentre dans sa patrie	galant	isabout	galanterie
92.12	ti	Le commissionnaire de la ligue d’Outrc-Rhin ou le messager nocturne, contenant l’histoire de l’émigration françoise, les aventures galantes et politiques arrivées aux chevaliers françois et à leurs dames dans les pays étrangers, des instructions sur leurs projets contre-révolutionnels, et des notices sur tous les moyens tentés ou à tenter contre la Constitution, par un François qui fait sa confession générale et qui rentre dans sa patrie	politique	isabout	politique
92.15	ti	Lindor et Adélaïde, par l’auteur des Observations sur le discours du docteur Price, traduit de l’anglais par madame *****	cour	isabout	cour
92.2	ti	Le cadran des plaisirs de la cour ou les aventures du petit page Chérubin, pour servir de suite à la vie de Marie-Antoinette, ci-devant reine de France	cour	isabout	cour
92.20	ti	Valcour et Pauline ou l’homme du jour, anecdote	cour	isabout	cour
92.23	ti	Charmansange ou mémoires d’un jeune citoyen faisant l’éducation d’un ci-devant noble, par l’auteur de l’Aventurier françois, &c.	éducation	isabout	éducation
92.25	ti	Les victimes de l’amour et de l’inconstance ou lettres de madame de Blainville	amour	isabout	amour
92.29	ti	Fictions morales, par M. Mercier	morale	isabout	morale
92.34	ti	Monrose ou le libertin par fatalité	libertin	isabout	libertinage
92.38	ti	Suite des Vœux d’un solitaire, pour servir de complément au cinquième volume des Etudes de la nature, avec la Chaumière indienne, par Jacques-Bernardin-Henri de Saint-Pierre	nature	isabout	nature
92.4	ti	Les délices de Coblentz ou anecdotes libertines des émigrés français	libertines	isabout	libertinage
92.5	ti	Echo foutromane ou recueil de plusieurs scènes lubriques et libertines...	libertines	isabout	libertinage
92.5	ti	Echo foutromane ou recueil de plusieurs scènes lubriques et libertines...	lubriques	isabout	érotisme
93.1	ti	Aventures et voyages d’un jeune militaire françois ou les amans infortunés	voyages	isabout	voyage
93.1	ti	Aventures et voyages d’un jeune militaire françois ou les amans infortunés	militaire	isabout	militaire
93.11	ti	Ferdinand et Constance, roman sentimental par M. Rhynvis Feith, suivi de quelques autres morceaux du même auteur, le tout traduit du hollandois	sentimental	isabout	sentiment
93.14	ti	Nouvelles galantes et tragiques recueillies et publiées par C. Mercier de Compiègne	galant	isabout	galanterie
93.15	ti	Les veillées du couvent ou le noviciat d’amour, poème éroti-satyrique par un bâtard de Mirabeau l’aîné	amour	isabout	amour
93.2	ti	Le bréviaire des jolies femmes, choix de contes, de nouvelles et de poésies galantes dans le portefeuille de la princesse de Lamballe. recueillis par Mercier de Compiègne	galant	isabout	galanterie
93.6	ti	Vie politique de Marie-Louise de Parme, reine d’Espagne, contenant ses intrigues amoureuses avec le duc d’Alcudia et autres amans et sa jalousie contre la duchesse d’Alve, etc. etc., recueillie sur des mémoires authentiques, ornée de jolies gravures A la cour d’Espagne et se trouve à	politique	isabout	politique
93.6	ti	Vie politique de Marie-Louise de Parme, reine d’Espagne, contenant ses intrigues amoureuses avec le duc d’Alcudia et autres amans et sa jalousie contre la duchesse d’Alve, etc. etc., recueillie sur des mémoires authentiques, ornée de jolies gravures A la cour d’Espagne et se trouve à	amour	isabout	amour
93.6	ti	Vie politique de Marie-Louise de Parme, reine d’Espagne, contenant ses intrigues amoureuses avec le duc d’Alcudia et autres amans et sa jalousie contre la duchesse d’Alve, etc. etc., recueillie sur des mémoires authentiques, ornée de jolies gravures A la cour d’Espagne et se trouve à	cour	isabout	cour
93.9	ti	Histoire de la galanterie chez les différens peuples	galant	isabout	galanterie
94.3	ti	Les loisirs utiles. Linville ou les plaisirs de la vertu, par d’Arnaud, avec figures	vertu	isabout	vertu
94.6bis	ti	Codicile sentimental et moral ou recueil de discours, de contes, anecdotes, idylles, romances et poésies fugitives	sentimental	isabout	sentiment
94.6bis	ti	Codicile sentimental et moral ou recueil de discours, de contes, anecdotes, idylles, romances et poésies fugitives	cour	isabout	cour
95.10	ti	Valmidor et Florella ou les heureux infortunés, conte moral et didactique destiné à l’éducation	éducation	isabout	éducation
95.12	ti	Triomphe de la saine philosophie ou la vraie politique des femmes, par la C. B***	politique	isabout	politique
95.24	ti	Dorbeuil et Céliane de Valran, leurs amours et leurs malheurs pendant la tyrannie de Robespierre	malheurs	isabout	malheur
95.24	ti	Dorbeuil et Céliane de Valran, leurs amours et leurs malheurs pendant la tyrannie de Robespierre	amour	isabout	amour
95.27	ti	Valdeuil ou les malheurs d’un habitant de St. Domingue, publiés par P.A.L. Maton (de-la-Varenne)	malheurs	isabout	malheur
95.30	ti	Nouvelles galantes et tragiques, fragmens pour servir à l’histoire du siècle qui a précédé la révolution, recueillis par C. Mercier de Compiègne, deuxième édition, revue, corrigée et augmentée	galant	isabout	galanterie
95.31	ti	Les nuits de la Conciergerie, rêveries mélancoliques et poésies d’un proscrit, fragmens échappés au vandalisme	mélancolique	isabout	mélancolie
95.32	ti	Les nuits d’hiver, variétés philosophiques et sentimentales, contes et nouvelles en prose et en vers, recueillies par Mercier de Compiègne	sentimentale	isabout	sentiment
95.32	ti	Les nuits d’hiver, variétés philosophiques et sentimentales, contes et nouvelles en prose et en vers, recueillies par Mercier de Compiègne	philosophiques	isabout	philosophie
95.35	ti	Le naufrage	naufrage	isabout	naufrage
95.8	ti	Belval ou l’amour égoïste, par d’Amaud, omé de figures, tome premier	amour	isabout	amour
96.1	ti	Aventures galantes de Rosalie, fille de joie, suivies du portrait de quelques jolies femmes de Paris, ouvrage traduit de l’anglais	galant	isabout	galanterie
96.12	ti	Le rêveur sentimental, par P. Blanchard, auteur du Catéchisme de la nature, de Félix et Pauline et de la Petite bibliothèque des enfans	sentimental	isabout	sentiment
96.12	ti	Le rêveur sentimental, par P. Blanchard, auteur du Catéchisme de la nature, de Félix et Pauline et de la Petite bibliothèque des enfans	nature	isabout	nature
96.13	ti	Simplicie ou les voluptés d’amour	amour	isabout	amour
96.16	ti	Lilasie ou la beauté outragée par elle-même, par l’auteur des Lettres récréatives et morales	morale	isabout	morale
96.17	ti	Henriette et Emma ou l’éducation de l’amitié	éducation	isabout	éducation
96.23	ti	Révolutions de l’Inde pendant le dix-hùitième siècle ou mémoires de Typhoo-Zaeb, sultan du Maissour, écrits par lui-même et traduits de la langue indostane, publiés par Antoine Fantin-Desodoards, citoyen français	Révolution	isabout	révolution
96.30	ti	Les amours du fameux comte de Bonneval, pacha à deux queues, connu sous le nom d’Osman, rédigés d’après des mémoires particuliers par J. Grasset Saint-Sauveur	amour	isabout	amour
96.32	ti	Hortense ou la jolie courtisanne, sa vie privée dans Paris, ses aventures tragiques avec le nègre Zéphire dans les déserts de l’Amérique	cour	isabout	cour
96.33	ti	Tout s’arrange à la fin ou histoire de M. Melfort, écrite dans le courant de	cour	isabout	cour
96.35	ti	Les charmes de l’enfance et les plaisirs de l’amour maternel, par L.F. Jauffret, cinquième édition	amour	isabout	amour
96.39	ti	Les trois sœurs et la folie guérie par l’amour ou les heureux effets de l’amour filial, par Mme Boumon-Malarme	amour	isabout	amour
96.40	ti	Marcoméris ou le beau troubadour, nouvelle de chevalerie, suivie de contes en vers, par J.L. Mallet	chevalerie	isabout	chevalerie
96.42	ti	Les malheurs de la jalousie ou lettres de Murville et d’Eléonore Melcour, par Mme Ménard	malheurs	isabout	malheur
96.42	ti	Les malheurs de la jalousie ou lettres de Murville et d’Eléonore Melcour, par Mme Ménard	cour	isabout	cour
96.43	ti	Les veillées d’une femme sensible, par M^me Ménard	sensible	isabout	sentimentalisme
96.44	ti	Démence de madame de Panor en son nom Rozadelle Saint-Ophèle, suivi d’un conte de fées, d’un fragment d’Antiquès, d’une anecdote villageoise et de quelques couplets, par l’auteur de VHistoire de la baronne d’Alvigny ou la joueuse	village	isabout	village
96.46	ti	Les catastrophes amoureuses ou le retour à la vertu, histoire vraisemblable par J.C.M.P.	amour	isabout	amour
96.46	ti	Les catastrophes amoureuses ou le retour à la vertu, histoire vraisemblable par J.C.M.P.	vertu	isabout	vertu
96.48	ti	Les amours de Léandre et de Héro, poème de Musée le gram mairien, traduit en français avec le texte grec, la version latine, des notes critiques & un index, par J.-B. Gail, professeur de littérature grecque au Collège de France	amour	isabout	amour
96.49	ti	Opuscules philosophiques et poétiques du frère Jérôme, mises (sic) au jour par son cousin Gabriel P.	philosophiques	isabout	philosophie
96.52	ti	Miss Belhowe et le lord Clarendon ou les épreuves de l’amour et de la vertu, par la citoyenne ***	amour	isabout	amour
96.52	ti	Miss Belhowe et le lord Clarendon ou les épreuves de l’amour et de la vertu, par la citoyenne ***	vertu	isabout	vertu
96.58	ti	Le marchand de souricières et d’affinoirs, histoire très- extraordinaire et cependant très-naturelle, traduit de l’allemand de Mr. Spiess	nature	isabout	nature
96.6	ti	Les infortunes de Maria, esclave persanne	esclave	isabout	esclavage
96.61	ti	Adélaide de Clarencé ou les malheurs et les délices du sentiment, lettres écrites des rives lémantines, recueillies et publiées par F. Vemes de Genève, auteur de la Franciade, du Voyage sentimental, etc.	sentimental	isabout	sentiment
96.61	ti	Adélaide de Clarencé ou les malheurs et les délices du sentiment, lettres écrites des rives lémantines, recueillies et publiées par F. Vemes de Genève, auteur de la Franciade, du Voyage sentimental, etc.	malheurs	isabout	malheur
96.9	ti	Les plus courtes folies sont les meilleures ou l’infidèle malgré lui L’imprimerie de Cocatrix, an	cour	isabout	cour
97.1	ti	Adèle ou le malheur, roman pastoral mêlé de romances, par M.Auguste T.D.M., âgé de 18 ans	malheur	isabout	malheur
97.16	ti	Les amours et aventures d’un émigré	amour	isabout	amour
97.24	ti	Les contes jaunes ou le livre de l’enfance, propre à familiariser l’âge le plus tendre avec la lecture et les premières notions de la morale, par A.F.J. Fréville	morale	isabout	morale
97.25	ti	Antonio ou les toumicns de l’amour et ses douces illusions dans un cœur sensible, par A.G......d, avec figure	sensible	isabout	sentimentalisme
97.25	ti	Antonio ou les toumicns de l’amour et ses douces illusions dans un cœur sensible, par A.G......d, avec figure	amour	isabout	amour
97.29	ti	Adolphe ou la famille malheureuse, par Mme. G... van......	famille	isabout	famille
97.29	ti	Adolphe ou la famille malheureuse, par Mme. G... van......	malheur	isabout	malheur
97.30	ti	Les amours d’Alexandre et de la sultane Amazille, première femme du pacha de Tunis	amour	isabout	amour
97.32	ti	Les incroyables et les merveilleuses, ouvrage impayable, par Henrion	merveille	isabout	miracle
97.33	ti	Révélations d’amour, par Henrion	amour	isabout	amour
97.35	ti	La nature et l’art par mistriss Inchbald, auteur de Simple histoire, nouvelle traduction par Mlle de G. et Mme de C.	nature	isabout	nature
97.36	ti	La nature et l’art, roman traduit de l’anglais de madame Inchbald, auteur de Simple histoire	nature	isabout	nature
97.38	ti	Le voyage à Brunswick, roman comique traduit de l’allemand du baron de Knigge par F*** G***	voyage	isabout	voyage
97.46	ti	Harley ou l’homme sensible, traduit de l’anglais par J.M. Plane, ouvrage faisant suite au Voyage sentimental	sentimental	isabout	sentiment
97.46	ti	Harley ou l’homme sensible, traduit de l’anglais par J.M. Plane, ouvrage faisant suite au Voyage sentimental	sensible	isabout	sentimentalisme
97.47	ti	Edmond et Eléonora, par E. Marshall, A.M., traduit de l’anglais par un homme qui aime les mœurs simples	mœurs	isabout	mœurs 
97.5	ti	Nouveau voyage autour de ma chambre	voyage	isabout	voyage
97.53	ti	Eugène et Sophie ou les violents effets de l’amour	amour	isabout	amour
97.66	ti	Les infortunes de Mr. de la Galetierre pendant le régime dé-cemviral, contenant ses persécutions, sa fuite sous Robespierre, son naufrage et son séjour dans une île déserte, suivis de son retour en France, par A.J. Rosny, auteur de Joseph et Caroline	naufrage	isabout	naufrage
97.69	ti	Les six nouvelles ou la confession galante de six femmes du jour, par A.J. Rosny, auteur d’/lrfè/e et Germeuil	galant	isabout	galanterie
97.7	ti	Les soirées au logis ou l’ouverture du porte-feuille de la jeunesse, renfermant un mélange de pièces diverses pour l’instruction des jeunes personnes, traduites de l’anglais	vertu	isabout	vertu
97.71	ti	La nouvelle Justine ou les malheurs de la vertu, ouvrage omé d’un frontispice et de quarante sujets gravés avec soin	malheurs	isabout	malheur
97.71	ti	La nouvelle Justine ou les malheurs de la vertu, ouvrage omé d’un frontispice et de quarante sujets gravés avec soin	vertu	isabout	vertu
97.73	ti	Alphonse d’Armoncourl ou la belle-mère	cour	isabout	cour
98.19	ti	Mémoires d’une famille émigrée	famille	isabout	famille
98.2	ti	Agéanax ou l’Amour voyageur, fiction érotique tirée de quelques auteurs anciens, principalement des auteurs grecs	voyage	isabout	voyage
98.22	ti	Pauline et Belval ou les victimes d’un amour criminel, anecdote parisienne du XVIIIe siècle d’après les corrections de l’auteur d’A line et Valcour	amour	isabout	amour
98.22	ti	Pauline et Belval ou les victimes d’un amour criminel, anecdote parisienne du XVIIIe siècle d’après les corrections de l’auteur d’A line et Valcour	criminel	isabout	crime
98.22	ti	Pauline et Belval ou les victimes d’un amour criminel, anecdote parisienne du XVIIIe siècle d’après les corrections de l’auteur d’A line et Valcour	cour	isabout	cour
98.23	ti	Les quatre romans d’un jour, d’une nuit, d’un matin et d’un soir et les surprises de l’amour, traduits de l’anglais par le traducteur du Moine	amour	isabout	amour
98.25	ti	Les soirées de Windsor ou les loisirs d’une famille anglaise	famille	isabout	famille
98.26	ti	Théodora et Olivia ou la famille de Ranspach, roman traduit de l’anglois par Sullivan, professeur au ci-devant Collège Royal et Militaire de la Flèche	famille	isabout	famille
98.3	ti	Les amans réunis ou les fruits de l’amour et de l’éducation	éducation	isabout	éducation
98.3	ti	Les amans réunis ou les fruits de l’amour et de l’éducation	amour	isabout	amour
98.34	ti	Histoire d’une famille, par M. D’Orson, mise au jour par M. Cagniard, avec figures	famille	isabout	famille
98.43	ti	Georgeana ou la vertu persécutée et triomphante, traduction t de l’anglais, par l’auteur des Dangers de ta coquetterie, ornée de figures d’après les dessins de Chailloux	vertu	isabout	vertu
98.44	ti	Les petits émigrés ou correspondance de quelques enfans, ouvrage fait pour servir à l’éducation de la jeunesse, par madame de Genlis	éducation	isabout	éducation
98.44	ti	Les petits émigrés ou correspondance de quelques enfans, ouvrage fait pour servir à l’éducation de la jeunesse, par madame de Genlis	correspondance	isabout	correspondance littéraire
98.45	ti	Les vœux téméraires ou l’enthousiasme, par Mme. de Genlis, auteur du Théâtre d’éducation, d’Adèle et Théodore, &c &c &c	éducation	isabout	éducation
98.46	ti	Maria ou le malheur d’etre femme, ouvrage posthume de Mary Wollstonecraft Godwin, imite de l’anglais par B. Ducos	malheur	isabout	malheur
98.48	ti	Jemmy et Sophie ou les méprises de l’amour	amour	isabout	amour
98.53	ti	Histoire de Calixta ou l’amour conjugal, traduit de l’anglais de mistriss Johnson	amour	isabout	amour
98.54	ti	Rasselas, prince d’Abissinie, roman traduit de l’anglois de (sic) Dr. Johnson par le comte de Fouchecour	cour	isabout	cour
98.55	ti	Eliza ou mémoires de la famille Elderland, traduit de l’anglais par L.F. Bertin	famille	isabout	famille
98.56	ti	Le prieuré de Derwent ou mémoires d’une orpheline, par l’auteur d’Eliza ou la famille d’Elderland, traduit de l’anglais par P.L. Le Bas	famille	isabout	famille
98.61	ti	Saint-Julien ou mémoire d’un père de famille, imité de l’allemand d’Auguste La Fontaine	famille	isabout	famille
98.71	ti	La famille napolitaine, par niistriss Ellen d’Exeter, traduit de l’anglais par P.L. Le Bas	famille	isabout	famille
98.73bis	ti	Amintor et Théodore, suivi de l’Excursion ou les merveilles de la nature, traduit de l’anglais de David Mallet	merveille	isabout	miracle
98.73bis	ti	Amintor et Théodore, suivi de l’Excursion ou les merveilles de la nature, traduit de l’anglais de David Mallet	nature	isabout	nature
98.74	ti	Le prisonnier en Espagne ou coup d’œil philosophique et sentimental sur les provinces de Catalogne et de Grenade, par N. Massias, officier d’artillerie	sentimental	isabout	sentiment
98.75	ti	Delphina ou le spectre amoureux, histoire véritable tirée de l’espagnol et enrichie de notes curieuses, par A.P.F.M.......de Gentifly	amour	isabout	amour
98.78	ti	La sorcière de Verberie, ou Jeanne d’Harvilliers, nouvelle française, suivie d’histoires intéressantes et d’un fragment sur Vénus guerrière, par Mercier de Compiègne	guerrière	isabout	guerre
98.8	ti	Le château mystérieux ou l’héritier orphelin, roman traduit de l’anglais par P.F.Henry, avec figures	mystérieux	isabout	mystère
98.80	ti	Le naufrage & la mort du Cte de Boulainvilliers, nouvelle historique, publiée par le C. Paillet	naufrage	isabout	naufrage
98.86	ti	D’Harcourt ou l’héritier suppose, traduit de l’anglais de Mary Robinson, auteur de Vancenza, Angelina, Hubert de Sevrac, orne de figures d’après les dessins de Challiou	cour	isabout	cour
98.89	ti	Gemance ou la force des passions, anecdote française par Joseph Rosny	passion	isabout	passion
99108	ti	Les veillées de Minerve ou recueil de nouvelles morales	morale	isabout	morale
99109	ti	Antoine ou le crime et le remords, par Je C. P. Le Bas	crime 	isabout	crime
99111	ti	Hortense et Sélicourt, roman français	cour	isabout	cour
99120	ti	Voyages de Pythagorc en Egypte, dans la Chaidce, dans l’Inde, en Crète, à Sparte, en Sicile, à Rome, à Carthage, à Marseille et dans les Gaules, suivis de ses lois politiques et morales	politique	isabout	politique
99120	ti	Voyages de Pythagorc en Egypte, dans la Chaidce, dans l’Inde, en Crète, à Sparte, en Sicile, à Rome, à Carthage, à Marseille et dans les Gaules, suivis de ses lois politiques et morales	morale	isabout	morale
99123	ti	Lise et Valcour ou le Bénédictin, par la C116. G***d	cour	isabout	cour
99126	ti	Les malheurs d’Elisabeth ou les victimes de la perfidie	malheurs	isabout	malheur
99129	ti	La cabane mystérieuse, par V.D.M.	mystérieuse	isabout	mystère
99131	ti	L’ancien et le nouveau Paris, ou anecdotes galantes et secrètes, propres à peindre nos mœurs passées et présentes, avec figures, ouvrage publié par P.J.B. Nougaret	galant	isabout	galanterie
99131	ti	L’ancien et le nouveau Paris, ou anecdotes galantes et secrètes, propres à peindre nos mœurs passées et présentes, avec figures, ouvrage publié par P.J.B. Nougaret	mœurs	isabout	mœurs 
99132	ti	Les dangers de la séduction et les faux-pas de la beauté ou les aventures d’une villageoise et de son amant, où se voit une peinture Fidelle et animée des ridicules et des travers du monde, par P.-J.-B. Nougaret	village	isabout	village
99133	ti	Paris métamorphosé ou histoire de Gilles-Claude Ragot, pendant son séjour dans cette ville centrale de la République française, où l’on voit, avec le récit de ses aventures merveilleuses, les ruses, tromperies, astuces, finesses, etc., etc., qu’il y a éprouvées et auxquelles tous les citoyens sont en butte, ouvrage qui peut faire suite aux Astuces et tromperies de Paris, etc. etc., et rédigé d’après des mémoires authentiques, par P.-J.-B.-Nougaret, avec figures	merveille	isabout	miracle
99134	ti	Amour, haine et vengeance ou histoire de deux illustres maisons d’Angleterre, par François Pagès, auteur de l’Histoire secrète de la Révolution française	Révolution	isabout	révolution
99135	ti	Le délire des passions ou la vie et les aventures de Gérard Montclar, par François Pagès, auteur de l’Histoire secrète de la Révolution française	Révolution	isabout	révolution
99135	ti	Le délire des passions ou la vie et les aventures de Gérard Montclar, par François Pagès, auteur de l’Histoire secrète de la Révolution française	passion	isabout	passion
99136	ti	Les erreurs de la vie ou mémoires de Félix, par François Pagès, auteur de l’Histoire secrète de la Révolution française	Révolution	isabout	révolution
99137	ti	Les faiblesses d’un grand homme ou la vie et les aventures de Jean-Louis de Fiesque, comte de Lavagne, par François Pagès, auteur de l’Histoire secrète de la Révolution française	Révolution	isabout	révolution
99138	ti	Le triomphe de l’amour et de l’amitié ou lettres d’Adeline de Rainsy et de Sainval	amour	isabout	amour
99160	ti	Le crocodile ou la guerre du bien et du mal arrivée sous le règne de Louis XV, poème épiquo-magique en 102 chants, dans lequel il y a de longs voyages, sans accidens qui soient mortels; un peu d’amour sans aucune de ses fureurs; de grandes batailles, sans une goutte de sang répandue; quelques instructions sans le bonnet de docteur; et qui parce qu’il renferme de la prose et des vers, pourroit bien en effet, n’être ni en vers, ni en prose, œuvre posthume d’un amateur des choses cachées	voyages	isabout	voyage
99160	ti	Le crocodile ou la guerre du bien et du mal arrivée sous le règne de Louis XV, poème épiquo-magique en 102 chants, dans lequel il y a de longs voyages, sans accidens qui soient mortels; un peu d’amour sans aucune de ses fureurs; de grandes batailles, sans une goutte de sang répandue; quelques instructions sans le bonnet de docteur; et qui parce qu’il renferme de la prose et des vers, pourroit bien en effet, n’être ni en vers, ni en prose, œuvre posthume d’un amateur des choses cachées	amour	isabout	amour
99161	ti	Un pot sans couvercle et rien dedans ou les mystères du souterrain de la nie de la lune, histoire merveilleuse et véritable, traduite du français ou langue vulgaire par Louis Randol	merveille	isabout	miracle
99166	ti	Roland ou l’héritier vertueux, histoire en cinq volumes par Charlotte Smith, traduite de l’anglais par le citoyen M....	vertu	isabout	vertu
99.17	ti	La forêt de Livry ou erreur, malheur et bonheur, par la citoyenne Alphonse ***	malheur	isabout	malheur
99171	ti	Œuvres posthumes du comte de Thiard, publiées, avec son éloge historique, par P.A.L. Maton (de-la-Varenne), éditeur du nouveau Siècle de Louis XV, auteur du Discours préliminaire et des notes de ce dernier ouvrage, de Valdeuil, de Camille et Formose, etc.	cour	isabout	cour
99173	ti	Le voyageur sentimental en France sous Robespierre, par Vernes de Genève, auteur du Voyageur sentimental à Yverdon, d’Adélaïde de Clarencé, &c.	sentimental	isabout	sentiment
99173	ti	Le voyageur sentimental en France sous Robespierre, par Vernes de Genève, auteur du Voyageur sentimental à Yverdon, d’Adélaïde de Clarencé, &c.	voyage	isabout	voyage
99174	ti	Maria, fille naturelle de la comtesse D*** ou l’enfant de l’infortune	nature	isabout	nature
99175	ti	Correspondance d’une petite famille, recueillie et publiée par un ami des adolescents, imitée de l’allemand de Mr C.F. Weisse par J. La Chaise	famille	isabout	famille
99.26	ti	Ma vie de garçon ou aventures galantes d’un officier de dragons	galant	isabout	galanterie
99.31	ti	Petits contes moraux à la portée et à l’usage des enfans de 4 à 5 ans qui apprennent à lire, par une mère de famille	famille	isabout	famille
99.35	ti	Le triomphe de la vertu ou les amours d’Hilarv et de Zélia, par B***	amour	isabout	amour
99.35	ti	Le triomphe de la vertu ou les amours d’Hilarv et de Zélia, par B***	vertu	isabout	vertu
99.48	ti	Moïna ou la villageoise du Mont-Cenis	village	isabout	village
99.50	ti	L’enfant de mon père ou les torts du caractère et de l’éducation, par A.J. Dumaniant, auteur des Aventures d’un émigré, de Guerre ouverte, etc.	éducation	isabout	éducation
99.52	ti	Mon voyage ou lettres sur la ci-devant province de Normandie, suivies de quelques pièces fugitives, par C.L. Cadet Gassicourt	voyage	isabout	voyage
99.52	ti	Mon voyage ou lettres sur la ci-devant province de Normandie, suivies de quelques pièces fugitives, par C.L. Cadet Gassicourt	cour	isabout	cour
99.55	ti	Andronica ou l’épouse fugitive, traduit de l’anglais par le général Lasalle, avec une préface et une correspondance relative â l’ouvrage, trois volumes avec figures	correspondance	isabout	correspondance littéraire
99.59	ti	Alberti ou l’erreur de la nature, par madame de C**, auteur de Coralie ou le danger de se fier à soi-même, suivi de Mélusine	nature	isabout	nature
99.6	ti	Charles et Alma ou les amours du sire d’Urgel et de la comtesse de Lodeve	amour	isabout	amour
99.64	ti	Lady Louisa et sir Francis Arundez [ pour Arundel?] ou le triomphe de l’amour et de la constance, imité de l’anglais de M. Cumberland	amour	isabout	amour
99.68	ti	Le vieux de la montagne, histoire orientale, traduite de l’arabe par l’auteur de la Philosophie de la nature	nature	isabout	nature
99.71	ti	Edouard et Arabelle ou l’élève de l’infortune et de l’amour, ouvrage tiré des mémoires secrets de deux familles anglaises, par le C60 Desforges	famille	isabout	famille
99.71	ti	Edouard et Arabelle ou l’élève de l’infortune et de l’amour, ouvrage tiré des mémoires secrets de deux familles anglaises, par le C60 Desforges	amour	isabout	amour
99.73	ti	Les mille et un souvenirs ou les veillées conjugales, recueil d’anecdotes véritables, galantes, sérieuses, bouffonnes, comiques, tragiques, nationales, étrangères, merveilleuses, mystérieuses, etc., manuscrit trouvé dans les papiers d’une succession	galant	isabout	galanterie
99.73	ti	Les mille et un souvenirs ou les veillées conjugales, recueil d’anecdotes véritables, galantes, sérieuses, bouffonnes, comiques, tragiques, nationales, étrangères, merveilleuses, mystérieuses, etc., manuscrit trouvé dans les papiers d’une succession	merveille	isabout	miracle
99.73	ti	Les mille et un souvenirs ou les veillées conjugales, recueil d’anecdotes véritables, galantes, sérieuses, bouffonnes, comiques, tragiques, nationales, étrangères, merveilleuses, mystérieuses, etc., manuscrit trouvé dans les papiers d’une succession	mystérieuse	isabout	mystère
99.74	ti	Un mois d’hiver d’Alphonse ou campagnes galantes par un hussard, anecdotes françaises recueillies et publiées par J.-F. Dognon, avec figures et musique	galant	isabout	galanterie
99.81	ti	Le mariage de la sœur du diable, roman mystérieux	mystérieux	isabout	mystère
99.85	ti	Les jeux, les fables et les maximes, pour enseigner la lecture et la morale aux enfans avec une pirouette, par A. F. J. Fréville, auteur des nouveaux Essais d’éducation, de la Vie des enfans célèbres, profeésseur de littrature (sic) à l’Ecole centrale de Seine et Oise, etc. etc.	éducation	isabout	éducation
99.85	ti	Les jeux, les fables et les maximes, pour enseigner la lecture et la morale aux enfans avec une pirouette, par A. F. J. Fréville, auteur des nouveaux Essais d’éducation, de la Vie des enfans célèbres, profeésseur de littrature (sic) à l’Ecole centrale de Seine et Oise, etc. etc.	morale	isabout	morale
99.87	ti	Cérano ou l’enfant de l’amour	amour	isabout	amour
99.91	ti	Le curé anglais ou la famille Primerose, traduit de l’anglais de Goldsmith par Eléonore de Fl...	famille	isabout	famille
